reverseSorted0-25000,8.917053222656250000, 7.840637207031250000,  , 0.618835449218750000, 29, 839.596 
reverseSorted0-25000,10.289062500000000000, 9.046936035156250000,  , 0.672485351562500000, 65, 946.092 
reverseSorted0-25000,10.198059082031250000, 8.957519531250000000,  , 0.667297363281250000, 0, 891.747 
reverseSorted0-25000,12.039916992187500000, 10.486572265625000000,  , 0.793762207031250000, 0, 1042.03 
reverseSorted0-25000,11.975158691406250000, 10.514038085937500000,  , 0.807983398437500000, 0, 1039.13 
reverseSorted0-25000,9.380371093750000000, 8.171936035156250000,  , 0.597106933593750000, 0, 846.807 
reverseSorted0-25000,9.641174316406250000, 8.499938964843750000,  , 0.622680664062500000, 0, 851.332 
reverseSorted0-25000,9.699340820312500000, 8.526184082031250000,  , 0.614807128906250000, 0, 895.93 
reverseSorted0-25000,9.337463378906250000, 8.210998535156250000,  , 0.597229003906250000, 0, 865.932 
reverseSorted0-25000,10.013427734375000000, 8.812866210937500000,  , 0.651611328125000000, 0, 885.476 
reverseSorted0-25000,10.603332519531250000, 9.347045898437500000,  , 0.706054687500000000, 0, 932.405 
reverseSorted0-25000,9.415100097656250000, 8.270690917968750000,  , 0.612609863281250000, 0, 867.32 
reverseSorted0-25000,10.003906250000000000, 8.797851562500000000,  , 0.647277832031250000, 0, 919.711 
reverseSorted0-25000,11.687316894531250000, 10.258850097656250000,  , 0.774108886718750000, 0, 1010.03 
reverseSorted0-25000,9.599792480468750000, 8.401245117187500000,  , 0.609313964843750000, 0, 877.555 
reverseSorted0-25000,10.237670898437500000, 9.006774902343750000,  , 0.669128417968750000, 0, 928.842 
reverseSorted0-25000,9.780944824218750000, 8.612792968750000000,  , 0.648193359375000000, 0, 869.795 
reverseSorted0-25000,9.417358398437500000, 8.283630371093750000,  , 0.604187011718750000, 0, 866.038 
reverseSorted0-25000,9.445068359375000000, 8.258117675781250000,  , 0.604492187500000000, 0, 843.582 
reverseSorted0-25000,9.550231933593750000, 8.398376464843750000,  , 0.615112304687500000, 0, 874.363 
reverseSorted0-25000,10.448364257812500000, 9.184692382812500000,  , 0.684570312500000000, 0, 952.025 
