PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Size,Input case,CPU - readCSV,Time - readCSV,Memory - readCSV,CPU % of PKG,PKG %,full EC
6.41633348341112,5.511006937398539,0.45414674436891234,709.3365714285712,66.1948051948052,75000.0,random1,2.7983992935775164,408.90893506493484,0.2722083417884199,85.89028222499306,100,3.070607635365936
6.5969856770833335,5.663603515625,0.46697347005208334,726.6407599999998,65.53333333333333,100000.0,random1,2.7670920138888886,406.7942877777775,0.2764115397135417,85.85138414502362,100,3.0435035536024304
6.806574041193182,5.800135228540991,0.4575710544338474,810.3025454545455,65.76623376623377,200000.0,random1,1.9763635198205516,392.5689778869779,0.21653497440850955,85.21372416488452,100,2.1928984942290612
7.704362568102385,6.566468891344573,0.5517369320518092,886.7448684210526,66.09210526315789,300000.0,random1,2.5570156227324405,431.09113312693495,0.30217853935879446,85.23052794180636,100,2.859194162091235
8.248648153769004,7.01942320127745,0.5956297178526182,965.669918918919,65.36486486486487,400000.0,random1,2.6287982012774496,460.9984777424484,0.3255922350860741,85.09786173956405,100,2.9543904363635236
8.373701539758134,7.106264715325342,0.620657306827911,988.3915616438356,64.3013698630137,500000.0,random1,2.4039016703404634,442.3345616438356,0.33515847240250773,84.86407930333996,100,2.739060142742971
8.260081241005345,6.960689343904194,0.6066653603001645,1038.0486842105265,63.776315789473685,600000.0,random1,1.8375755271199203,443.30523259762344,0.28796930750278543,84.269017952867,100,2.1255448346227057
8.733956361428286,7.345890142978766,0.643593030098157,1122.7310256410258,62.55128205128205,700000.0,random1,1.8954273528822592,482.6673197586729,0.3091311447580835,84.10724577718722,100,2.2045584976403427
9.70829375802654,8.181389795590754,0.7297162617722602,1216.2078082191777,62.54794520547945,800000.0,random1,2.240213325002518,491.3464258662365,0.38036718376214995,84.27216974997911,100,2.620580508764668
9.870789337158204,8.305495452880859,0.7406913757324218,1253.951875,62.05,900000.0,random1,1.8896266421756218,468.25238851351355,0.3676824415052259,84.14216096796984,100,2.257309083680848
10.89036883729877,9.169509425307766,0.8187089399857954,1378.5646969696973,61.60606060606061,1000000.0,random1,2.27864367552478,522.4097525252532,0.4192423194345801,84.19833673495816,100,2.69788599495936
5.256068303034856,4.481544690254407,0.3662258050380609,620.7076794871799,65.02564102564102,25000.0,random2,2.6415561997410144,402.3282794871799,0.24285980336395374,85.26420190671345,100,2.884416003104968
5.645083821614583,4.834736328125,0.3934326171875,651.8622666666666,65.76,50000.0,random2,2.5936791087962967,396.9669333333333,0.24485496238425927,85.64507597944204,100,2.838534071180556
6.357002453926282,5.459759051983173,0.4468634189703526,704.8429487179487,66.7948717948718,75000.0,random2,2.774167298191813,407.11544871794865,0.26799091782145557,85.88574711987184,100,3.0421582160132683
6.318682548327324,5.4114317282652245,0.4388897235576923,712.6205384615389,66.2051282051282,100000.0,random2,2.484045896131178,390.6211437246968,0.24952493891542255,85.64177242450222,100,2.7335708350466006
6.886015518851902,5.872570977694746,0.4635107068048007,814.910782608696,65.07246376811594,200000.0,random2,2.123455987460371,400.3787056856191,0.2298329160896565,85.28256960236816,100,2.3532889035500277
7.0425130765732025,5.98641006260702,0.4929709238548801,838.8418493150685,65.38356164383562,300000.0,random2,1.8455566167364843,379.37719217221144,0.23555253657809438,85.00388991141115,100,2.0811091533145785
7.512880187103714,6.370215374490489,0.5296135501585145,915.6682608695651,64.3913043478261,400000.0,random2,1.9118628928728425,409.87414322250635,0.2526898656456469,84.79058917278259,100,2.1645527585184894
8.3524169921875,7.086217447916667,0.6187491861979166,988.6170933333336,65.38666666666667,500000.0,random2,2.348027750651042,436.73368156862773,0.32837802064185045,84.84032172417658,100,2.676405771292892
8.24551793148643,6.946623952765214,0.6061955502158717,1038.4198684210526,63.06578947368421,600000.0,random2,1.768313334084148,431.33483900928763,0.2859207484006143,84.24727240284999,100,2.0542340824847622
9.397489759657118,7.928923712836371,0.7039362589518229,1167.9633333333336,62.81944444444444,700000.0,random2,2.45085508059832,516.1212450980395,0.37275770598766844,84.37278374991995,100,2.823612786585988
9.12913339349288,7.670950201493275,0.6755695584454114,1183.2706329113923,62.30379746835443,800000.0,random2,1.7364283580879443,467.0801034996276,0.3205854993921026,84.02714552249857,100,2.057013857480047
9.59068964568662,8.053856218364876,0.7129009408010564,1243.1442253521127,61.40845070422535,900000.0,random2,1.5217239829245353,450.46234656423405,0.3299404767859049,83.9757777167471,100,1.8516644597104401
10.295565359933036,8.643238176618304,0.758477783203125,1351.121428571428,60.68571428571428,1000000.0,random2,1.775325652944062,514.6067619047612,0.35544600053267045,83.95107868728562,100,2.1307716534767325
5.258150175020292,4.4847792588271105,0.3667856191659903,620.0311558441559,65.01298701298701,25000.0,random3,2.672182619829715,398.40910028860037,0.24457797756442778,85.29195837982705,100,2.9167605973941426
5.857576158311632,5.019413418240017,0.41526031494140625,669.6931527777778,65.34722222222223,50000.0,random3,2.809025234646267,415.9228284534534,0.2674628592826225,85.69096299529456,100,3.0764880939288894
5.969085693359375,5.113725816881335,0.4070954193940034,682.8659594594594,66.27027027027027,75000.0,random3,2.375205121268354,374.8546902286902,0.22584682789760918,85.67016926177436,100,2.601051949165963
6.035281226748512,5.160153343563988,0.4120061965215774,696.4798095238093,66.0,100000.0,random3,2.051911853608631,356.62206666666657,0.21035824730282737,85.49979942432616,100,2.2622701009114583
7.0696912791630995,6.039464663152826,0.4824503023330479,820.172506849315,65.9041095890411,200000.0,random3,2.366475335585861,412.3605925636008,0.2521960473107265,85.42755863970017,100,2.6186713828965877
7.380758164804193,6.290572154371044,0.524156015130538,855.5368101265826,65.67088607594937,300000.0,random3,2.278855099792051,404.3104490154716,0.2761464393926908,85.22934926073316,100,2.555001539184742
7.561580882352941,6.4087362850413605,0.5358060948988971,924.1529705882356,64.05882352941177,400000.0,random3,1.9248063330556837,415.01184558823553,0.25772229362936583,84.75392096906528,100,2.1825286266850497
7.748857421875,6.557481282552083,0.5618050130208333,945.6649999999996,64.36,500000.0,random3,1.6631497839725373,385.5793636363634,0.2554473691998106,84.62513794666468,100,1.9185971531723478
8.252504850688734,6.953112953587582,0.607007478412829,1040.629342105263,63.10526315789474,600000.0,random3,1.8368152819181747,446.84610526315805,0.2900567305715461,84.2545757850393,100,2.126872012489721
8.784305102204623,7.3926893260380995,0.6467109575663528,1124.7864383561641,62.23287671232877,700000.0,random3,1.892582052127115,477.96346865919463,0.3097599040625649,84.15792985358324,100,2.20234195618968
9.759740542059076,8.225315877836044,0.7349987291309932,1223.65602739726,61.9041095890411,800000.0,random3,2.3260497793511954,499.21757285180547,0.38671733116697804,84.27801786727309,100,2.7127671105181737
10.1440283203125,8.548777669270834,0.7655436197916666,1269.5586666666668,61.4,900000.0,random3,2.1191111501057946,479.8264791666669,0.39567057291666663,84.27399253364345,100,2.514781723022461
10.871056785046214,9.153467312665052,0.8170028471610915,1381.1757746478872,61.42253521126761,1000000.0,random3,2.2782282583030726,526.3691913145542,0.4207456585760221,84.20034494950106,100,2.698973916879095
5.277277093184622,4.508357800935444,0.3687567459909539,622.8946710526313,65.28947368421052,25000.0,random4,2.6821100443898365,402.31858997155024,0.2456554342299742,85.42962064201247,100,2.927765478619811
5.860175981913527,5.023725953820634,0.4163835081335616,669.274808219178,65.4931506849315,50000.0,random4,2.7939583256155056,413.6291928345626,0.2671635061303565,85.72653738258954,100,3.061121831745862
5.930431469066723,5.07852502771326,0.40618154164907094,680.4006216216214,66.13513513513513,75000.0,random4,2.3289365790525456,380.29725019304993,0.22607551486335667,85.63500066062599,100,2.5550120939159022
6.5893663380244005,5.654047717786815,0.4669406838613014,727.5913561643835,66.4931506849315,100000.0,random4,2.6365546060401632,394.68078473581204,0.26954208941375674,85.80563635018646,100,2.90609669545392
7.435824148995536,6.357019914899554,0.5174795968191964,848.4150857142857,65.78571428571429,200000.0,random4,2.722323200559836,444.57279539170503,0.2928387198030674,85.4918000684334,100,3.0151619203629036
7.360931396484375,6.268354034423828,0.5210281372070312,859.5214250000001,64.8125,300000.0,random4,2.2123342241559705,402.5349392857145,0.26901397705078123,85.15707723369941,100,2.481348201206752
7.5405669769683445,6.397655932934253,0.5316796240868507,914.672948051948,63.72727272727273,400000.0,random4,1.9340159318491832,402.282448051948,0.25477329270664234,84.84316832507474,100,2.1887892245558254
8.139688873291016,6.902812957763672,0.598272705078125,969.0837249999997,64.0375,500000.0,random4,2.1752352396647137,414.78579166666657,0.30612386067708336,84.80438337654479,100,2.481359100341797
8.800275660272854,7.437306873833955,0.6586877623600746,1075.0056716417912,63.59701492537314,600000.0,random4,2.329433869418194,471.4226716417911,0.3477826375299116,84.51220349162743,100,2.6772165069481058
8.788538152521307,7.395986845999053,0.6481952089251894,1124.3524242424241,62.75757575757576,700000.0,random4,1.9485859538960124,480.62777559377525,0.3182985397951219,84.1549153868923,100,2.2668844936911343
9.333629119090546,7.854022686298077,0.6956294133112981,1192.2501282051282,62.26923076923077,800000.0,random4,1.892797962033371,470.0056870286576,0.3431801083940187,84.1475763187745,100,2.2359780704273895
10.138429453675176,8.53969004456426,0.7667064398107394,1271.001126760563,62.2112676056338,900000.0,random4,2.1140257786137395,472.1817100938963,0.39255584573521857,84.23089674376169,100,2.506581624348958
10.248251953125,8.602813313802084,0.7565087890625,1346.717066666667,60.77333333333333,1000000.0,random4,1.8347697957356779,521.520160416667,0.35585876464843746,83.94420192976256,100,2.1906285603841154
5.448925121410473,4.65894214527027,0.38671132680532094,634.7536756756756,65.04054054054055,25000.0,random5,2.9003327973970063,423.61864789789786,0.26751475291209176,85.50204015400908,100,3.167847550309098
5.89601318359375,5.052749837239583,0.42009765625,672.3222933333335,66.05333333333333,50000.0,random5,2.8184721120198564,414.35401208333354,0.2707923126220703,85.69773641787926,100,3.0892644246419265
6.0016796875,5.148284505208333,0.40885579427083335,680.8860666666668,66.04,75000.0,random5,2.405655303419682,378.4281719298247,0.22847602710389256,85.78072761748555,100,2.6341313305235747
6.095478114797108,5.21221923828125,0.41616593545942165,701.7477761194028,65.68656716417911,100000.0,random5,2.2103365384615383,371.85208381171043,0.22088864804956587,85.50960466297633,100,2.4312251865111043
6.816868113048041,5.816634904092817,0.4583548930153918,804.2503880597013,65.76119402985074,200000.0,random5,2.1513222357199724,389.3482846114255,0.22907527623198662,85.3270858058601,100,2.380397511951959
6.993531066101867,5.941823984121347,0.48941951603084416,835.2408571428572,65.22077922077922,300000.0,random5,1.8616900555499187,380.54080000000005,0.23600154728084416,84.9617157335839,100,2.097691602830763
7.5229848225911455,6.376319885253906,0.5331073337131076,918.6869583333332,64.44444444444444,400000.0,random5,1.888978576660156,415.21601547619036,0.25572696261935757,84.75784592979821,100,2.1447055392795136
7.767980627111487,6.571773219752956,0.565220188450169,948.3671216216217,64.37837837837837,500000.0,random5,1.8238322587005662,400.5018863275038,0.2713089838316028,84.60079311753718,100,2.095141242532169
8.223360563579359,6.929050646330181,0.6045869526110197,1035.5428026315785,62.723684210526315,600000.0,random5,1.7691699793084004,436.850257177033,0.28639218757787577,84.26057197368216,100,2.055562166886276
9.330182243795957,7.874608656939338,0.6991218118106618,1158.9908823529418,62.5735294117647,700000.0,random5,2.4419358197380507,506.6807647058829,0.3710398954503677,84.39930165539378,100,2.8129757151884185
9.10448749248798,7.649093862680289,0.67520751953125,1178.5801538461535,61.95384615384615,800000.0,random5,1.7342397008006927,461.96650678733,0.3261474609375,84.01454633214091,100,2.0603871617381926
9.80348602712971,8.24612468562714,0.7337780260059932,1251.5865753424657,61.83561643835616,900000.0,random5,1.8112010116962196,459.36925955299216,0.35892258295500634,84.11420858669253,100,2.170123594651226
10.664411163330078,8.970919036865235,0.7962669372558594,1370.981625,61.2625,1000000.0,random5,2.184934188380386,528.4782613636362,0.4006777445475261,84.12015346625071,100,2.5856119329279124
5.389675825070112,4.605722280649038,0.38286492763421476,632.4167820512821,65.12820512820512,25000.0,random6,2.8615261691433567,419.12599417249425,0.2642440262374345,85.4545325198501,100,3.1257701953807913
5.94097665640024,5.0922687237079325,0.4236434545272436,677.0907564102563,65.57692307692308,50000.0,random6,2.885764303477669,419.20362483130896,0.27499715004533576,85.714336517751,100,3.160761453523005
6.397562127364309,5.495554070723684,0.452065718801398,708.7606578947365,66.84210526315789,75000.0,random6,2.8132816493765556,414.5127389758175,0.2744286701316345,85.90075346384737,100,3.08771031950819
6.604000651041667,5.67067138671875,0.46601236979166666,724.7347466666669,66.61333333333333,100000.0,random6,2.771393636067708,406.98274666666697,0.277049560546875,85.86721422906432,100,3.048443196614583
7.440520822185359,6.361493672410103,0.5182185760916096,847.4889452054792,65.89041095890411,200000.0,random6,2.7300731677478045,439.22281617322113,0.29425696129826284,85.49796209751975,100,3.024330129046067
7.412932567107371,6.316403119991987,0.5260275816306089,860.4919743589745,65.12820512820512,300000.0,random6,2.297372358273237,409.3881343589746,0.27697484725560895,85.20788585099372,100,2.574347205528846
8.218914711312072,6.994935754227312,0.5936964897260274,961.7526027397263,65.12328767123287,400000.0,random6,2.6249478176464294,452.12004391619706,0.3235207802820936,85.10777882388606,100,2.948468597928523
8.393369996702516,7.126524293577516,0.6231166294642857,988.403818181818,63.61038961038961,500000.0,random6,2.388178418117957,436.7314358288768,0.33130934258469014,84.90659051581542,100,2.719487760702647
8.39956443897192,7.08553856006567,0.6157898833786232,1050.8259420289858,62.391304347826086,600000.0,random6,1.7247377109988298,439.6865253623191,0.28080181914251207,84.35602359558679,100,2.0055395301413417
8.815746256510417,7.42153564453125,0.64825927734375,1128.0793333333334,62.22666666666667,700000.0,random6,1.9306154271175986,479.37425438596495,0.31225752981085525,84.18499612611305,100,2.242872956928454
9.83964146205357,8.293617466517857,0.7397748674665179,1230.4481428571428,62.32857142857143,800000.0,random6,2.3747506277901778,503.69508571428594,0.3939793178013393,84.28780152713966,100,2.768729945591517
10.17757848791174,8.574701257654139,0.7698652937605575,1273.6893243243242,62.17567567567568,900000.0,random6,2.096991296716639,466.82309099099086,0.4000492130313908,84.25089787161659,100,2.4970405097480297
10.854967200237772,9.138924861299818,0.8162089914515398,1378.2718840579716,61.57971014492754,1000000.0,random6,2.2990478193964092,527.2635810276686,0.4196432362432065,84.19117895722094,100,2.7186910556396158
5.368860193201013,4.590722161370355,0.3805995631862331,628.7135135135136,65.44594594594595,25000.0,random7,2.8524427065220093,413.7673370429253,0.2618969551899096,85.50645753793194,100,3.114339661711919
5.624769422743055,4.819097730848524,0.39052920871310765,649.0444861111109,65.84722222222223,50000.0,random7,2.484011423838389,384.3458374624624,0.23786048774604684,85.67636055200951,100,2.7218719115844356
5.960218641493055,5.109185960557726,0.4051123725043403,678.9995555555554,66.38888888888889,75000.0,random7,2.419493513497693,381.065529239766,0.22761410718772845,85.72145197810825,100,2.6471076206854214
6.050061848958333,5.173289388020834,0.41265218098958334,696.2133466666667,66.17333333333333,100000.0,random7,2.122011137462798,362.3400609523809,0.2157178896949405,85.50804135847872,100,2.3377290271577387
6.824484800681089,5.820166954627404,0.46027315579927885,807.5199615384618,65.67948717948718,200000.0,random7,2.0717290731576776,397.21143028846177,0.22773874722994292,85.28360930698456,100,2.2994678203876204
7.012752703766324,5.960983959596549,0.49136124795942165,836.7906417910445,64.80597014925372,300000.0,random7,1.906709249995397,385.64227336999187,0.2399606517423164,85.00205570339155,100,2.1466699017377135
8.180737813313803,6.963583204481337,0.5894766913519965,957.6857777777776,65.43055555555556,400000.0,random7,2.5815149396123847,451.0346487455197,0.31764776305058523,85.12170128650745,100,2.89916270266297
7.751290099261558,6.552731866705908,0.5643945981378424,952.115589041096,64.0958904109589,500000.0,random7,1.6784378949998269,396.0373998519069,0.2603421936826059,84.53730647147584,100,1.938780088682433
8.265384071751646,6.963664807771382,0.608477140727796,1043.4310526315792,62.73684210526316,600000.0,random7,1.8446139403541029,449.0460232198144,0.2913564203693401,84.2509524944024,100,2.135970360723443
8.801795637103874,7.409341301716549,0.6479724293023768,1128.5045070422536,62.45070422535211,700000.0,random7,1.7870252424032262,478.36240177909565,0.3026387276165215,84.1798833692815,100,2.089663970019748
9.12430799329603,7.664352004592483,0.6764493375211149,1183.7610810810813,61.58108108108108,800000.0,random7,1.6687298898907788,465.06250532350543,0.315450432454827,83.99926887851406,100,1.9841803223456058
9.614951973530784,8.078684337103544,0.7132422603777985,1241.4162686567163,61.56716417910448,900000.0,random7,1.6610858670514608,461.86053532338303,0.3361813066017568,84.02209765939065,100,1.9972671736532175
10.243737613453584,8.60441140567555,0.7562641816980699,1342.8085294117648,61.544117647058826,1000000.0,random7,1.7556581724618683,505.492907790143,0.3538758925299955,83.99679619258278,100,2.109534064991864
5.362840869758703,4.583576443829114,0.37963249109968356,629.0091012658229,65.54430379746836,25000.0,random8,2.862426383975283,414.5960044916294,0.2609525830855707,85.46918611134082,100,3.1233789670608534
5.874358283148871,5.034480624728733,0.4173821343315972,671.6313333333333,66.26388888888889,50000.0,random8,2.8097772225961317,410.12187387387377,0.2651456082547391,85.70264839260139,100,3.0749228308508707
5.932857364803166,5.083574567522321,0.40529087611607145,678.3367662337665,66.12987012987013,75000.0,random8,2.352034748973934,379.0128307498955,0.22813535066244242,85.68509665647387,100,2.580170099636377
6.3525531475360575,5.446612235827324,0.4426105205829327,710.7066538461537,66.8076923076923,100000.0,random8,2.481982108874199,384.68175910931154,0.2509601299579327,85.73894793686036,100,2.7329422388321314
6.8004295349121096,5.7974601745605465,0.45836334228515624,808.8054874999997,65.3375,200000.0,random8,1.9597038269042963,388.1505674999996,0.22009429931640623,85.25138220751337,100,2.1797981262207027
7.641952712814529,6.517002650669643,0.5468520127333604,878.3047402597402,65.3896103896104,300000.0,random8,2.498358444940477,425.74307359307375,0.2985019964573187,85.27928522433153,100,2.7968604413977958
8.12575096420095,6.913099844244462,0.5850235178500791,953.2992278481012,65.13924050632912,400000.0,random8,2.5186118274801386,436.6239361814346,0.3145767405063291,85.07644246914555,100,2.8331885679864675
8.417274475097656,7.1399892171223955,0.6253467135959201,997.9460000000004,64.75,500000.0,random8,2.390694936116536,442.19209375000025,0.3347468905978732,84.8254293981492,100,2.7254418267144094
8.21677150974026,6.919098296722808,0.605808010349026,1039.2385714285713,62.76623376623377,600000.0,random8,1.8151188045353077,446.9193428571426,0.29057712307224026,84.20701839549542,100,2.105695927607548
8.757503733915442,7.371479707605698,0.6471638399011949,1119.1948529411764,61.4264705882353,700000.0,random8,1.7982459972107332,470.083658496732,0.3055551566329657,84.17329791202889,100,2.103801153843699
9.117927848518669,7.6603013075791395,0.6757376534598214,1183.5992207792203,61.1948051948052,800000.0,random8,1.7692624129258192,471.5310645292202,0.32432392665318077,84.01362058182616,100,2.0935863395789998
10.173695332295186,8.571246997730151,0.76922607421875,1274.3072972972975,61.986486486486484,900000.0,random8,2.076518691368544,467.5739830115831,0.39635184151785713,84.24910239371674,100,2.472870532886401
10.801466112012987,9.091097745028408,0.8120022067775974,1378.4912987012988,61.753246753246756,1000000.0,random8,2.192671689120205,519.5387362012985,0.4185085544338474,84.16540542508048,100,2.6111802435540525
5.395470997643849,4.614827473958333,0.38241431826636907,627.6716031746029,65.4920634920635,25000.0,random9,2.877650960286458,416.69283650793625,0.2650925409226191,85.53150366248997,100,3.142743501209077
5.975955238825159,5.127979906299446,0.4248232298259494,675.9917341772151,66.0,50000.0,random9,2.9109343130377274,418.83415917721504,0.2760027342204806,85.81021278378216,100,3.186937047258208
6.395319951045049,5.491790375152192,0.45116553368506496,711.8017272727275,66.3896103896104,75000.0,random9,2.8456829819996186,410.38296256684515,0.27385301932385175,85.87201918263351,100,3.1195360013234703
6.041901823762175,5.167633452972808,0.41267533735795453,694.1927792207792,66.06493506493507,100000.0,random9,2.18377894722194,357.94747366522364,0.2164574825402462,85.52991431686361,100,2.4002364297621863
7.410747528076172,6.333497047424316,0.5168437957763672,848.13646875,65.359375,200000.0,random9,2.714835727916044,442.5252334558823,0.2906995661118451,85.46367317776497,100,3.005535294027889
7.665675682357595,6.538531725919699,0.5486141156546677,879.8728354430382,65.22784810126582,300000.0,random9,2.5281964394613663,429.01158544303826,0.2997203778616989,85.29622171425807,100,2.8279168173230653
7.8246969874901104,6.648834614814082,0.5582522621637658,932.9931645569621,65.12658227848101,400000.0,random9,2.256845396591954,430.545813205611,0.287419478696705,84.97242289949423,100,2.544264875288659
8.05717548571135,6.833223844829359,0.5921301590768915,961.8940131578951,64.44736842105263,500000.0,random9,2.099950776839494,415.0879861308681,0.30126959636574285,84.80917235757673,100,2.401220373205237
8.254361666165865,6.955002065805289,0.6074622521033654,1042.6130769230767,62.61538461538461,600000.0,random9,1.632588212568682,436.05907692307676,0.2697256682119963,84.25850898093582,100,1.902313880780678
9.394303385416666,7.9303597005208335,0.70576904296875,1164.051466666667,62.06666666666667,700000.0,random9,2.458195546468099,509.08227916666704,0.37588165283203123,84.41668716843445,100,2.8340771993001304
9.138446438697077,7.679764286164315,0.6766839796496976,1183.1680645161293,61.38709677419355,800000.0,random9,1.7405308877268153,462.6137216589865,0.32261555052023333,84.03796353879233,100,2.0631464382470486
9.563573888830236,8.03248472471495,0.7091518092799831,1240.5060810810817,62.2972972972973,900000.0,random9,1.5627649438989772,454.6573588588594,0.3304201876436984,83.99040795927222,100,1.8931851315426758
10.328933715820312,8.678587171766493,0.7602750990125868,1351.1234722222223,60.84722222222222,1000000.0,random9,1.873205905490451,515.5103055555555,0.36106245252821184,84.02210151154262,100,2.234268358018663
5.226681315104167,4.467172037760417,0.3651513671875,616.35304,65.64,25000.0,random10,2.6553158602150537,393.5889432258064,0.2424825163810484,85.46861322596988,100,2.897798376596102
5.955246169845779,5.103395140016234,0.4246184113737825,678.6852597402598,65.83116883116882,50000.0,random10,2.874112451566065,422.71290838890843,0.27532311998864734,85.69578812471484,100,3.1494355715547124
5.948621419270833,5.0917350260416665,0.40660970052083334,683.35928,66.53333333333333,75000.0,random10,2.4344249417489032,388.2954905263158,0.2298342199492873,85.59521050619823,100,2.6642591616981903
6.10350341796875,5.22040754045759,0.41711861746651785,702.0154000000001,66.24285714285715,100000.0,random10,2.120080476206512,365.04136551724156,0.21605828947621614,85.53132820551356,100,2.3361387656827284
7.480471159282484,6.398314626593339,0.5215421977796053,849.9661578947371,65.63157894736842,200000.0,random10,2.799562185187089,443.22575789473717,0.2996183696546053,85.53357790376211,100,3.0991805548416944
