PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Size,Input case,CPU - readCSV,Time - readCSV,Memory - readCSV,CPU % of PKG,PKG %,full EC,nlog(n),n^2
3.7862921820746527,3.304295857747396,0.22024705674913195,360.32047222222224,67.38888888888889,100000.0,random1,0.2270355224609375,16.749638888888967,0.014621310763888895,87.26996488519403,100,0.2416568332248264,1660964.0474436812,10000000000.0
4.655281066894531,4.057972717285156,0.26874847412109376,444.5268749999999,69.425,200000.0,random1,0.431121826171875,23.77239999999989,0.03544921875000001,87.16923122307134,100,0.466571044921875,3521928.0948873623,40000000000.0
5.1564076741536455,4.478304545084636,0.28409576416015625,502.4454583333333,71.0,300000.0,random1,-0.01012851030398565,1.2912275641023712,-0.0011011759440104352,86.84931114993131,100,-0.011229686247996085,5458380.89254739,90000000000.0
5.434944771431588,4.709441313872466,0.2963520771748311,546.8431351351353,71.83783783783784,400000.0,random1,0.20569483236970854,28.585193958664604,0.013981902542478164,86.65113468360008,100,0.2196767349121867,7443856.189774725,160000000000.0
5.900588526870266,5.1103497129498106,0.3195837772253788,597.8740000000001,72.42424242424242,500000.0,random1,0.2990965739989173,42.18971428571433,0.020726006578057343,86.60745770829735,100,0.31982258057697466,9465784.284662087,250000000000.0
6.479146902901785,5.6161865234375,0.34965297154017855,659.1536571428572,71.08571428571429,600000.0,random1,0.2872049967447916,33.16959047619059,0.02022181919642857,86.68095673092711,100,0.3074268159412202,11516761.78509478,360000000000.0
6.942159016927083,6.012865897936699,0.3689888196113782,718.8981025641027,69.8974358974359,700000.0,random1,0.3072503244774971,40.2164358974361,0.016137799646100404,86.61377365853352,100,0.3233881241235975,13591896.77754609,490000000000.0
7.771720886230469,6.729234313964843,0.4146881103515625,814.8835250000001,72.25,800000.0,random1,0.5856225290606094,63.59984758064502,0.05164903210055444,86.58615527337517,100,0.6372715611611639,15687712.37954945,640000000000.0
8.062957763671875,6.974296168277138,0.4136175858347039,874.6772894736843,70.28947368421052,900000.0,random1,0.16847951788651283,49.42868947368413,0.004524873432360188,86.49798712452935,100,0.17300439131887302,17801608.928291213,810000000000.0
8.498125348772321,7.355671037946428,0.43477783203125,932.8597428571427,71.14285714285714,1000000.0,random1,0.46226175773043554,75.53806638655419,0.031520349839154416,86.55639609986528,100,0.49378210756958996,19931568.569324173,1000000000000.0
2.1533516548775338,1.8650562183277026,0.13750395903716217,239.57932432432432,47.16216216216216,25000.0,random2,-0.037855921564875494,13.521699324324288,0.009526587821341859,86.6117809463765,100,-0.028329333743533636,365241.0118609203,625000000.0
2.652276400862069,2.302361850080819,0.16161267510775862,267.99789655172407,60.48275862068966,50000.0,random2,0.1361970280322078,10.21850766283518,0.013526127256196119,86.80701036032605,100,0.1497231552884039,780482.0237218406,2500000000.0
3.3109503851996527,2.8830125596788196,0.19552442762586805,323.35111111111104,64.0,75000.0,random2,0.07985704210069455,9.158977777777693,0.007507663302951384,87.07507586239387,100,0.08736470540364594,1214595.2231368476,5625000000.0
3.81884765625,3.3328214946546053,0.2235814144736842,363.5731842105263,68.63157894736842,100000.0,random2,0.2557829204358555,20.552959210526296,0.018603997481496715,87.27296280594082,100,0.2743869179173522,1660964.0474436812,10000000000.0
4.583044803503788,4.003756436434659,0.25182180693655304,437.01699999999994,69.75757575757575,200000.0,random2,0.1907311641808711,11.423999999999921,0.009208910392992431,87.36018538098827,100,0.19994007457386354,3521928.0948873623,40000000000.0
5.140826416015625,4.460195922851563,0.2923431396484375,501.7603249999999,71.3,300000.0,random2,0.4146318518597152,41.757629347826025,0.04070315153702447,86.76029030967395,100,0.45533500339673966,5458380.89254739,90000000000.0
5.659054842862216,4.910375421697443,0.3068486993963068,561.9368181818182,72.0,400000.0,random2,0.3018031264796406,38.888303030303064,0.022104899088541685,86.77023916619072,100,0.32390802556818227,7443856.189774725,160000000000.0
5.8170214201274675,5.042024311266448,0.31542647512335525,585.9741052631576,71.44736842105263,500000.0,random2,0.22052070094447807,24.36695374800604,0.01485792339513553,86.67708002278532,100,0.2353786243396136,9465784.284662087,250000000000.0
6.2968910618832235,5.45718705026727,0.33712607935855265,646.0632368421053,71.6842105263158,600000.0,random2,0.3058303259369124,37.69883684210538,0.017636682037124096,86.66478420281227,100,0.3234670079740365,11516761.78509478,360000000000.0
7.194797291475184,6.2457275390625,0.38064395680147056,730.4322352941177,70.88235294117646,700000.0,random2,0.4674756599195078,45.82375044563321,0.025003198633856916,86.8089438247663,100,0.4924788585533647,13591896.77754609,490000000000.0
