quicksort25000,9.805358886718750000,8.472595214843750000,,,972.466
quicksort50000,10.124450683593750000,8.815979003906250000,,,888.998
quicksort75000,11.733947753906250000,10.050781250000000000,,,1061.99
quicksort100000,12.489196777343750000,10.824707031250000000,,,1192.03
quicksort200000,13.922607421875000000,12.058837890625000000,,,1261.98
quicksort300000,13.087524414062500000,11.210876464843750000,,,1198.26
quicksort400000,14.045104980468750000,12.002990722656250000,,,1320.97
quicksort500000,13.755371093750000000,11.784851074218750000,,,1266.6
quicksort600000,16.909240722656250000,14.538940429687500000,,,1484.06
quicksort700000,16.089782714843750000,13.907226562500000000,,,1475.93
quicksort800000,17.439392089843750000,15.190185546875000000,,,1524.56
quicksort900000,18.809509277343750000,16.278381347656250000,,,1784.79
quicksort1000000,18.069396972656250000,15.615844726562500000,,,1676.41
quicksort25000,10.714721679687500000,9.300109863281250000,,,1017.93
quicksort25000,9.771667480468750000,8.483398437500000000,,,896.847
quicksort25000,9.153015136718750000,7.977539062500000000,,,855.273
quicksort25000,9.942443847656250000,8.622131347656250000,,,860.69
quicksort25000,9.516418457031250000,8.283752441406250000,,,837.756
quicksort25000,10.188049316406250000,8.782470703125000000,,,898.173
quicksort25000,10.075500488281250000,8.637207031250000000,,,919.687
quicksort25000,9.339904785156250000,8.112670898437500000,,,800.327
quicksort25000,10.164733886718750000,8.686828613281250000,,,916.748
quicksort25000,10.543029785156250000,9.012634277343750000,,,950.64
quicksort25000,9.912353515625000000,8.493530273437500000,,,887.512
quicksort25000,9.921997070312500000,8.601257324218750000,,,890.258
quicksort25000,9.583801269531250000,8.206665039062500000,,,860.985
quicksort25000,10.654602050781250000,9.172241210937500000,,,949.923
quicksort25000,10.439086914062500000,8.996093750000000000,,,909.951
quicksort25000,10.303466796875000000,8.855895996093750000,,,874.87
quicksort25000,9.639587402343750000,8.280517578125000000,,,833.875
quicksort25000,10.646545410156250000,9.099121093750000000,,,942.189
quicksort25000,9.812011718750000000,8.507934570312500000,,,866.256
quicksort25000,9.435485839843750000,8.123901367187500000,,,888.267
quicksort25000,10.572631835937500000,9.214477539062500000,,,912.328
quicksort25000,10.338012695312500000,8.955444335937500000,,,869.064
quicksort25000,10.871093750000000000,9.451293945312500000,,,964.434
quicksort25000,10.225036621093750000,8.827697753906250000,,,869.331
quicksort25000,10.710205078125000000,9.216796875000000000,,,898.504
quicksort25000,10.541381835937500000,9.051818847656250000,,,927.129
quicksort25000,10.129150390625000000,8.721984863281250000,,,847.15
quicksort25000,9.779113769531250000,8.395935058593750000,,,854.424
quicksort25000,10.146423339843750000,8.785644531250000000,,,932.346
quicksort25000,10.815917968750000000,9.372375488281250000,,,960.333
