PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Input case,Size
1.7464599609375,1.48114013671875,0.11151123046875,219.481,73.0,best,25000
1.6531982421875,1.43060302734375,0.0992431640625,199.741,73.0,best,25000
1.70428466796875,1.49517822265625,0.096923828125,187.7,73.0,best,25000
1.78741455078125,1.560302734375,0.11029052734375,196.675,73.0,best,25000
1.7764892578125,1.5513916015625,0.10400390625,180.648,72.0,best,25000
1.78948974609375,1.56494140625,0.10858154296875,189.693,72.0,best,25000
1.716552734375,1.48565673828125,0.10443115234375,203.003,72.0,best,25000
1.65325927734375,1.44903564453125,0.09783935546875,182.354,72.0,best,25000
1.77630615234375,1.560791015625,0.11004638671875,179.752,72.0,best,25000
1.7628173828125,1.54840087890625,0.1065673828125,182.916,72.0,best,25000
1.7061767578125,1.47802734375,0.10205078125,203.708,72.0,best,25000
1.783935546875,1.57501220703125,0.101806640625,181.292,72.0,best,25000
1.78839111328125,1.5714111328125,0.1044921875,190.645,73.0,best,25000
1.8128662109375,1.593505859375,0.10906982421875,188.759,73.0,best,25000
1.71112060546875,1.494140625,0.0986328125,186.317,73.0,best,25000
1.79290771484375,1.5504150390625,0.10968017578125,204.262,73.0,best,25000
1.81060791015625,1.59307861328125,0.10540771484375,192.157,73.0,best,25000
1.770263671875,1.55572509765625,0.1043701171875,186.406,73.0,best,25000
1.616455078125,1.41412353515625,0.0936279296875,179.61,73.0,best,25000
1.68023681640625,1.467529296875,0.09808349609375,184.098,73.0,best,25000
1.61016845703125,1.40106201171875,0.0968017578125,178.36,73.0,best,25000
1.7943115234375,1.57696533203125,0.10626220703125,187.904,73.0,best,25000
1.6552734375,1.444091796875,0.09912109375,181.676,73.0,best,25000
1.78564453125,1.56964111328125,0.10516357421875,188.429,73.0,best,25000
1.6434326171875,1.43017578125,0.0965576171875,181.359,73.0,best,25000
1.540283203125,1.290283203125,0.1060791015625,226.061,73.0,best,25000
