PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Input case,Size
2.14434814453125,1.84356689453125,0.13360595703125,209.112,72.0,best,25000
2.0762939453125,1.7574462890625,0.12786865234375,241.316,72.0,best,25000
2.1136474609375,1.82281494140625,0.1199951171875,212.796,72.0,best,25000
2.2213134765625,1.927490234375,0.1317138671875,214.291,72.0,best,25000
2.15008544921875,1.86126708984375,0.12115478515625,212.584,72.0,best,25000
2.159423828125,1.867919921875,0.130126953125,203.44,71.0,best,25000
2.17041015625,1.8822021484375,0.12890625,213.043,71.0,best,25000
2.04803466796875,1.7711181640625,0.12286376953125,208.876,71.0,best,25000
2.167724609375,1.877197265625,0.12939453125,209.761,71.0,best,25000
2.09967041015625,1.81451416015625,0.1204833984375,211.795,71.0,best,25000
2.08148193359375,1.79437255859375,0.1231689453125,209.909,71.0,best,25000
2.1885986328125,1.89727783203125,0.1319580078125,212.52,71.0,best,25000
2.11090087890625,1.799072265625,0.12420654296875,229.744,71.0,best,25000
2.18316650390625,1.88238525390625,0.1324462890625,212.139,71.0,best,25000
2.18353271484375,1.89385986328125,0.13238525390625,213.193,71.0,best,25000
2.14129638671875,1.8575439453125,0.11968994140625,215.382,71.0,best,25000
2.06964111328125,1.7462158203125,0.12677001953125,248.646,71.0,best,25000
2.184326171875,1.889892578125,0.1300048828125,211.234,71.0,best,25000
2.13189697265625,1.8046875,0.13739013671875,240.887,70.0,best,25000
2.2060546875,1.908447265625,0.12518310546875,212.383,70.0,best,25000
2.1885986328125,1.9033203125,0.12939453125,207.885,70.0,best,25000
2.08331298828125,1.79364013671875,0.1240234375,211.757,70.0,best,25000
2.1605224609375,1.86248779296875,0.12054443359375,215.843,70.0,best,25000
2.2166748046875,1.91583251953125,0.1337890625,211.535,70.0,best,25000
2.01513671875,1.6962890625,0.1314697265625,237.883,71.0,best,25000
2.19525146484375,1.88720703125,0.13134765625,227.34,71.0,best,25000
2.22760009765625,1.9239501953125,0.13433837890625,226.364,71.0,best,25000
2.0838623046875,1.77008056640625,0.1265869140625,233.957,71.0,best,25000
2.19805908203125,1.88275146484375,0.13665771484375,226.362,71.0,best,25000
2.15338134765625,1.85833740234375,0.12158203125,215.533,71.0,best,25000
2.05419921875,1.76580810546875,0.1229248046875,207.903,71.0,best,25000
2.10125732421875,1.7747802734375,0.1287841796875,238.245,72.0,best,25000
2.11614990234375,1.794189453125,0.12744140625,240.432,72.0,best,25000
2.08258056640625,1.79486083984375,0.124755859375,209.724,72.0,best,25000
2.1583251953125,1.8726806640625,0.12872314453125,208.764,72.0,best,25000
2.0709228515625,1.7899169921875,0.1236572265625,208.239,72.0,best,25000
2.11212158203125,1.79833984375,0.13018798828125,243.128,72.0,best,25000
2.20806884765625,1.91412353515625,0.12646484375,213.156,71.0,best,25000
2.21319580078125,1.92236328125,0.12579345703125,216.581,71.0,best,25000
2.20361328125,1.90887451171875,0.13079833984375,208.837,71.0,best,25000
2.19451904296875,1.8720703125,0.128173828125,236.549,71.0,best,25000
2.10107421875,1.8140869140625,0.1202392578125,212.987,71.0,best,25000
2.125244140625,1.83941650390625,0.11968994140625,213.875,71.0,best,25000
2.091552734375,1.78216552734375,0.1251220703125,238.723,72.0,best,25000
2.10882568359375,1.82257080078125,0.1195068359375,213.211,72.0,best,25000
2.0474853515625,1.76220703125,0.12274169921875,208.899,72.0,best,25000
2.0576171875,1.74212646484375,0.1343994140625,231.256,72.0,best,25000
2.0455322265625,1.765625,0.12353515625,210.575,72.0,best,25000
2.22833251953125,1.91668701171875,0.12744140625,210.081,72.0,best,25000
2.08489990234375,1.777099609375,0.12872314453125,226.331,72.0,best,25000
2.19061279296875,1.8912353515625,0.1312255859375,212.038,71.0,best,25000
2.1201171875,1.83074951171875,0.12225341796875,216.317,71.0,best,25000
1.97735595703125,1.65545654296875,0.13079833984375,243.958,71.0,best,25000
2.05499267578125,1.7691650390625,0.12420654296875,208.993,71.0,best,25000
2.069580078125,1.7850341796875,0.12298583984375,209.865,71.0,best,25000
2.09967041015625,1.81329345703125,0.12335205078125,209.539,71.0,best,25000
2.1514892578125,1.8541259765625,0.12884521484375,219.013,71.0,best,25000
2.06103515625,1.7806396484375,0.12213134765625,209.417,72.0,best,25000
2.07672119140625,1.76177978515625,0.12615966796875,239.736,72.0,best,25000
2.15325927734375,1.85882568359375,0.13055419921875,210.729,72.0,best,25000
2.0360107421875,1.7374267578125,0.12347412109375,227.979,72.0,best,25000
2.24163818359375,1.9432373046875,0.13031005859375,215.808,71.0,best,25000
2.11346435546875,1.8175048828125,0.1270751953125,211.474,71.0,best,25000
2.20330810546875,1.89935302734375,0.130615234375,212.181,71.0,best,25000
2.0306396484375,1.75738525390625,0.11444091796875,209.042,71.0,best,25000
2.0845947265625,1.76300048828125,0.13702392578125,236.607,71.0,best,25000
2.15472412109375,1.86993408203125,0.125,209.455,71.0,best,25000
2.1971435546875,1.89508056640625,0.131103515625,221.743,71.0,best,25000
2.10791015625,1.7945556640625,0.12939453125,228.262,71.0,best,25000
2.03997802734375,1.6951904296875,0.14361572265625,257.371,71.0,best,25000
2.15814208984375,1.8675537109375,0.1317138671875,208.99,71.0,best,25000
2.1636962890625,1.87396240234375,0.1290283203125,211.211,71.0,best,25000
2.04730224609375,1.755859375,0.1265869140625,208.864,70.0,best,25000
2.1690673828125,1.87982177734375,0.1317138671875,206.95,70.0,best,25000
1.957763671875,1.635009765625,0.1326904296875,248.206,70.0,best,25000
2.0460205078125,1.71343994140625,0.14080810546875,248.707,70.0,best,25000
2.09002685546875,1.810302734375,0.11676025390625,211.239,70.0,best,25000
2.17889404296875,1.8822021484375,0.126708984375,211.008,70.0,best,25000
2.00860595703125,1.67144775390625,0.13671875,254.377,70.0,best,25000
2.0528564453125,1.7698974609375,0.12384033203125,210.209,70.0,best,25000
2.0570068359375,1.7420654296875,0.13287353515625,236.753,70.0,best,25000
2.1605224609375,1.862548828125,0.12322998046875,217.631,70.0,best,25000
2.05853271484375,1.77197265625,0.12255859375,209.952,70.0,best,25000
2.10760498046875,1.81640625,0.12042236328125,212.894,70.0,best,25000
2.15521240234375,1.8643798828125,0.1302490234375,203.453,70.0,best,25000
2.13275146484375,1.841064453125,0.12127685546875,214.946,69.0,best,25000
2.10089111328125,1.81591796875,0.12042236328125,214.535,69.0,best,25000
2.11474609375,1.82415771484375,0.11956787109375,212.877,69.0,best,25000
2.16265869140625,1.87799072265625,0.13372802734375,207.603,69.0,best,25000
2.097900390625,1.77825927734375,0.13348388671875,237.274,69.0,best,25000
2.080322265625,1.789794921875,0.124267578125,209.673,69.0,best,25000
2.080078125,1.79083251953125,0.1180419921875,219.402,69.0,best,25000
2.12823486328125,1.83673095703125,0.1190185546875,213.252,69.0,best,25000
2.22314453125,1.9210205078125,0.13262939453125,217.257,69.0,best,25000
2.08489990234375,1.789794921875,0.12664794921875,212.052,69.0,best,25000
2.0955810546875,1.802490234375,0.12481689453125,211.32,69.0,best,25000
2.10198974609375,1.81048583984375,0.12530517578125,212.155,69.0,best,25000
2.20758056640625,1.9146728515625,0.12799072265625,212.263,69.0,best,25000
2.037353515625,1.71929931640625,0.1307373046875,235.739,70.0,best,25000
2.17376708984375,1.8802490234375,0.13006591796875,210.248,70.0,best,25000
2.0369873046875,1.762939453125,0.1153564453125,207.935,70.0,best,25000
2.02484130859375,1.70782470703125,0.13568115234375,251.408,70.0,best,25000
2.16778564453125,1.87969970703125,0.13116455078125,211.042,70.0,best,25000
2.06597900390625,1.7847900390625,0.12286376953125,211.697,70.0,best,25000
2.17242431640625,1.87933349609375,0.12322998046875,210.251,70.0,best,25000
2.187255859375,1.89141845703125,0.1309814453125,211.236,70.0,best,25000
2.15057373046875,1.85833740234375,0.12689208984375,215.54,70.0,best,25000
2.06768798828125,1.78253173828125,0.12396240234375,210.921,70.0,best,25000
2.12823486328125,1.84112548828125,0.120849609375,214.582,70.0,best,25000
2.10296630859375,1.8140869140625,0.1258544921875,211.212,70.0,best,25000
2.074462890625,1.76116943359375,0.12493896484375,235.628,70.0,best,25000
2.16424560546875,1.8746337890625,0.12738037109375,209.891,70.0,best,25000
2.1444091796875,1.81201171875,0.12908935546875,242.052,70.0,best,25000
2.014404296875,1.708740234375,0.12384033203125,237.324,70.0,best,25000
2.05560302734375,1.730224609375,0.12921142578125,247.355,70.0,best,25000
