PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Input case,Size
8.543701171875,7.319702148437501,0.50543212890625,1004.64,64.0,best,25000
8.30108642578125,7.13934326171875,0.478271484375,970.802,63.0,best,25000
8.3121337890625,7.12469482421875,0.48309326171875,998.576,63.0,best,25000
8.4937744140625,7.304321289062499,0.50164794921875,987.148,62.0,best,25000
8.501953125,7.31378173828125,0.50103759765625,970.4,61.0,best,25000
8.3741455078125,7.18304443359375,0.50555419921875,972.936,61.0,best,25000
9.1632080078125,7.92138671875,0.54083251953125,1014.02,61.0,best,25000
8.286376953125,7.10888671875,0.494873046875,976.237,61.0,best,25000
8.2340087890625,7.063720703125,0.4981689453125,965.929,61.0,best,25000
8.0699462890625,6.903564453125,0.48724365234375,976.287,61.0,best,25000
8.43896484375,7.2392578125,0.50579833984375,984.101,60.0,best,25000
8.6912841796875,7.50640869140625,0.5126953125,980.832,60.0,best,25000
8.3829345703125,7.19537353515625,0.50164794921875,971.158,60.0,best,25000
8.51025390625,7.30078125,0.50634765625,1004.23,60.0,best,25000
8.5235595703125,7.34039306640625,0.49993896484375,979.226,60.0,best,25000
8.92266845703125,7.69024658203125,0.5443115234375,982.547,60.0,best,25000
8.44744873046875,7.263916015625,0.50115966796875,970.498,61.0,best,25000
8.99334716796875,7.75048828125,0.53131103515625,1023.81,61.0,best,25000
8.5936279296875,7.39056396484375,0.50213623046875,1006.15,61.0,best,25000
8.987548828125,7.73394775390625,0.53826904296875,1004.67,62.0,best,25000
8.97882080078125,7.72064208984375,0.55499267578125,1014.36,62.0,best,25000
8.17755126953125,7.01336669921875,0.48284912109375,971.793,63.0,best,25000
9.12646484375,7.85906982421875,0.53485107421875,1034.05,63.0,best,25000
9.06524658203125,7.790161132812499,0.542724609375,1041.62,63.0,best,25000
9.070068359375,7.80780029296875,0.53680419921875,1048.09,63.0,best,25000
8.44232177734375,7.18768310546875,0.51397705078125,1051.03,63.0,best,25000
8.370361328125,7.180908203125,0.5040283203125,975.674,62.0,best,25000
13.7689208984375,11.78741455078125,0.85748291015625,1629.75,62.0,best,50000
13.55389404296875,11.5213623046875,0.8643798828125,1641.91,62.0,best,50000
13.53460693359375,11.5445556640625,0.8511962890625,1623.67,64.0,best,50000
14.0811767578125,11.98638916015625,0.8812255859375,1691.64,65.0,best,50000
13.58001708984375,11.56109619140625,0.86651611328125,1647.34,64.0,best,50000
13.63677978515625,11.62353515625,0.874755859375,1641.16,64.0,best,50000
13.41925048828125,11.4393310546875,0.8575439453125,1604.95,62.0,best,50000
13.39373779296875,11.41864013671875,0.85443115234375,1611.33,62.0,best,50000
13.8182373046875,11.77386474609375,0.86834716796875,1669.27,63.0,best,50000
13.707275390625,11.6640625,0.86566162109375,1659.85,64.0,best,50000
13.5462646484375,11.5584716796875,0.8548583984375,1605.14,64.0,best,50000
14.0537109375,11.97296142578125,0.8792724609375,1694.8,64.0,best,50000
13.8671875,11.8299560546875,0.8720703125,1671.62,64.0,best,50000
13.7664794921875,11.72625732421875,0.8704833984375,1640.1,64.0,best,50000
13.5589599609375,11.56292724609375,0.862548828125,1624.68,64.0,best,50000
13.56536865234375,11.5938720703125,0.8572998046875,1603.48,65.0,best,50000
13.31781005859375,11.34332275390625,0.84844970703125,1609.64,65.0,best,50000
13.6009521484375,11.60650634765625,0.8592529296875,1611.94,64.0,best,50000
13.4833984375,11.48504638671875,0.85723876953125,1630.84,64.0,best,50000
13.35040283203125,11.36785888671875,0.861083984375,1625.78,64.0,best,50000
13.5250244140625,11.50238037109375,0.86346435546875,1653.48,62.0,best,50000
13.65618896484375,11.65814208984375,0.85986328125,1627.72,62.0,best,50000
18.415466308593754,15.63739013671875,1.2313232421875,2213.33,62.0,best,75000
18.2666015625,15.52850341796875,1.228271484375,2163.0,63.0,best,75000
17.94781494140625,15.22430419921875,1.19189453125,2172.53,64.0,best,75000
18.678405761718754,15.85614013671875,1.239990234375,2261.27,64.0,best,75000
18.432556152343754,15.66839599609375,1.2235107421875,2198.12,64.0,best,75000
18.156066894531246,15.43768310546875,1.2254638671875,2154.27,64.0,best,75000
18.4312744140625,15.6201171875,1.24542236328125,2222.07,64.0,best,75000
18.059265136718754,15.2982177734375,1.19976806640625,2208.15,64.0,best,75000
18.358459472656246,15.60064697265625,1.210205078125,2211.59,62.0,best,75000
18.5616455078125,15.746337890625,1.237060546875,2207.93,61.0,best,75000
18.080322265625,15.29937744140625,1.20599365234375,2210.01,61.0,best,75000
18.0469970703125,15.31768798828125,1.196044921875,2177.9,61.0,best,75000
18.454162597656246,15.63690185546875,1.24298095703125,2219.98,61.0,best,75000
18.809875488281246,15.977783203125,1.23992919921875,2236.66,62.0,best,75000
19.158142089843754,16.2674560546875,1.25128173828125,2314.51,63.0,best,75000
18.221618652343754,15.47601318359375,1.22821044921875,2180.82,62.0,best,75000
18.819580078125,15.95098876953125,1.22259521484375,2314.43,64.0,best,75000
18.520812988281246,15.74688720703125,1.22381591796875,2206.74,61.0,best,75000
18.393859863281246,15.6282958984375,1.2281494140625,2195.9,64.0,best,75000
18.4462890625,15.66668701171875,1.2235107421875,2221.78,64.0,best,75000
18.270751953125,15.52752685546875,1.2188720703125,2171.19,64.0,best,75000
18.694030761718754,15.85308837890625,1.24298095703125,2236.51,65.0,best,75000
18.869934082031246,16.038330078125,1.2347412109375,2289.96,64.0,best,75000
18.2042236328125,15.44769287109375,1.230224609375,2177.79,63.0,best,75000
19.094787597656246,16.21893310546875,1.2564697265625,2271.58,65.0,best,75000
