PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Input case,Size
2.893310546875,2.51495361328125,0.166015625,286.242,57.0,best,25000.0
2.5697021484375,2.2371826171875,0.142822265625,271.777,57.0,best,25000.0
3.00042724609375,2.612548828125,0.1781005859375,295.577,57.0,best,25000.0
2.849365234375,2.47705078125,0.1573486328125,293.878,57.0,best,25000.0
2.86688232421875,2.465087890625,0.181396484375,319.299,57.0,best,25000.0
2.83447265625,2.45941162109375,0.16351318359375,297.226,57.0,best,25000.0
2.876708984375,2.49395751953125,0.1627197265625,295.69,57.0,best,25000.0
2.46795654296875,2.14727783203125,0.13104248046875,259.526,58.0,best,25000.0
2.7872314453125,2.423828125,0.16009521484375,288.227,58.0,best,25000.0
2.8934326171875,2.51910400390625,0.16619873046875,286.106,58.0,best,25000.0
3.16961669921875,2.76190185546875,0.185791015625,323.884,58.0,best,25000.0
2.6759033203125,2.3067626953125,0.14764404296875,289.16,58.0,best,25000.0
2.74237060546875,2.311279296875,0.18017578125,365.791,58.0,best,25000.0
2.8197021484375,2.41607666015625,0.16790771484375,323.771,58.0,best,25000.0
2.91558837890625,2.53277587890625,0.17034912109375,286.424,58.0,best,25000.0
2.4461669921875,2.124755859375,0.1297607421875,258.252,58.0,best,25000.0
3.091796875,2.71148681640625,0.175537109375,297.505,58.0,best,25000.0
3.00885009765625,2.6112060546875,0.177490234375,298.944,58.0,best,25000.0
2.84149169921875,2.44403076171875,0.16937255859375,322.179,58.0,best,25000.0
2.88995361328125,2.499267578125,0.16253662109375,305.777,58.0,best,25000.0
2.714599609375,2.3607177734375,0.14569091796875,292.793,58.0,best,25000.0
2.61956787109375,2.2574462890625,0.142333984375,297.081,58.0,best,25000.0
2.665283203125,2.30267333984375,0.1485595703125,305.579,59.0,best,25000.0
2.5828857421875,2.19952392578125,0.1539306640625,304.628,59.0,best,25000.0
2.8709716796875,2.47711181640625,0.1622314453125,330.402,59.0,best,25000.0
2.66363525390625,2.22979736328125,0.17724609375,348.571,59.0,best,25000.0
3.601806640625,3.090576171875,0.23828125,389.353,59.0,best,50000.0
3.59228515625,3.1279296875,0.2080078125,364.428,59.0,best,50000.0
3.4246826171875,2.9927978515625,0.20135498046875,336.34,59.0,best,50000.0
3.40655517578125,2.955322265625,0.19659423828125,342.895,59.0,best,50000.0
3.58380126953125,3.12384033203125,0.2183837890625,349.347,59.0,best,50000.0
3.7820434570312496,3.29534912109375,0.2349853515625,363.118,59.0,best,50000.0
3.7290649414062496,3.22015380859375,0.2320556640625,394.751,59.0,best,50000.0
3.59222412109375,3.10272216796875,0.22235107421875,373.676,59.0,best,50000.0
3.5921630859375,3.1051025390625,0.225341796875,373.072,59.0,best,50000.0
3.336669921875,2.86798095703125,0.21270751953125,372.417,59.0,best,50000.0
3.3177490234375,2.879150390625,0.18927001953125,344.542,59.0,best,50000.0
3.6167602539062496,3.15447998046875,0.21868896484375,354.799,59.0,best,50000.0
3.48211669921875,3.01104736328125,0.2137451171875,375.344,59.0,best,50000.0
3.3970947265625,2.9404296875,0.19482421875,351.771,59.0,best,50000.0
3.42779541015625,2.94317626953125,0.21173095703125,369.584,59.0,best,50000.0
3.5140380859375,3.05718994140625,0.2032470703125,351.911,59.0,best,50000.0
3.31646728515625,2.843505859375,0.2066650390625,374.946,59.0,best,50000.0
3.7302856445312496,3.23199462890625,0.2298583984375,372.255,59.0,best,50000.0
3.58917236328125,3.10986328125,0.21661376953125,361.574,59.0,best,50000.0
3.6492919921875,3.177734375,0.2127685546875,358.697,60.0,best,50000.0
3.44537353515625,2.97149658203125,0.23028564453125,360.739,60.0,best,50000.0
3.6580200195312496,3.1468505859375,0.22161865234375,399.062,60.0,best,50000.0
3.515380859375,3.03021240234375,0.213134765625,382.778,60.0,best,50000.0
3.40911865234375,2.9586181640625,0.20703125,340.101,61.0,best,50000.0
3.32373046875,2.88983154296875,0.18829345703125,345.971,61.0,best,50000.0
3.5301513671875,3.07989501953125,0.2080078125,344.509,61.0,best,50000.0
4.23919677734375,3.640625,0.267578125,437.239,62.0,best,75000.0
4.085693359375,3.52972412109375,0.249267578125,423.086,62.0,best,75000.0
4.26513671875,3.70068359375,0.2703857421875,435.664,62.0,best,75000.0
3.972412109375,3.44403076171875,0.24969482421875,395.567,62.0,best,75000.0
3.9876098632812496,3.46923828125,0.2353515625,395.723,62.0,best,75000.0
4.0101318359375,3.43023681640625,0.253173828125,460.889,62.0,best,75000.0
4.13970947265625,3.5987548828125,0.22320556640625,428.106,62.0,best,75000.0
4.26690673828125,3.694091796875,0.25079345703125,440.595,62.0,best,75000.0
4.28118896484375,3.6920776367187504,0.27337646484375,444.353,62.0,best,75000.0
4.322509765625,3.7670288085937504,0.26690673828125,415.111,62.0,best,75000.0
3.9876098632812496,3.46429443359375,0.24853515625,396.247,62.0,best,75000.0
4.04132080078125,3.51458740234375,0.23992919921875,397.599,62.0,best,75000.0
4.4052734375,3.8270874023437504,0.24603271484375,446.102,62.0,best,75000.0
3.9539184570312496,3.4444580078125,0.24481201171875,385.237,62.0,best,75000.0
3.990234375,3.46319580078125,0.24786376953125,406.425,62.0,best,75000.0
3.9730834960937504,3.4005126953125,0.2440185546875,452.158,62.0,best,75000.0
3.8485107421875,3.32635498046875,0.23931884765625,404.674,62.0,best,75000.0
3.9051513671875,3.38311767578125,0.22186279296875,409.133,62.0,best,75000.0
4.05902099609375,3.52215576171875,0.2386474609375,408.264,62.0,best,75000.0
4.18695068359375,3.61669921875,0.2677001953125,432.033,62.0,best,75000.0
